salinity,turbidity,ORP,PH,TDS,Pressure in,Pressure out,pump current,Human Counter,temperature,water level,Human Diff
275.728,27.3521,759.491,7.4018,275.728,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.782,28.2925,760.034,7.41003,275.782,2.52351,2.52261,0.0,6.0,74.2574,500.0,0.0
275.746,28.1357,760.396,7.39421,275.746,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.655,27.5088,759.672,7.40307,275.655,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.655,27.6655,759.672,7.3999,275.655,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.673,27.5088,760.215,7.39927,275.673,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.728,27.979,760.124,7.40876,275.728,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
275.728,28.2925,759.763,7.40307,275.728,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.764,27.8223,760.124,7.4018,275.764,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
275.764,27.6655,760.124,7.40054,275.764,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.764,27.8223,759.944,7.39421,275.764,2.52297,2.52188,0.0,6.0,74.2574,500.0,0.0
275.637,27.3521,760.215,7.398,275.637,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
275.836,27.8223,759.582,7.40433,275.836,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
275.746,27.8223,760.034,7.40054,275.746,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.818,28.2925,759.672,7.40433,275.8,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.71,27.6655,760.034,7.39167,275.71,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.818,28.1357,759.763,7.40876,275.818,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.836,27.5088,759.944,7.40876,275.836,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.8,27.979,760.396,7.398,275.8,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.764,27.6655,759.672,7.4037,275.764,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
275.728,27.3521,760.124,7.40117,275.728,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.71,27.6655,759.491,7.3961,275.71,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.746,27.3521,759.491,7.4056,275.746,2.52405,2.5217,0.0,6.0,74.2574,500.0,0.0
275.836,27.6655,760.396,7.40307,275.836,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
275.818,27.8223,759.853,7.40876,275.818,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.746,28.2925,759.944,7.4075,275.746,2.52333,2.5217,0.0,6.0,74.2574,500.0,0.0
275.872,27.6655,759.853,7.39421,275.872,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.782,27.5088,760.034,7.4037,275.782,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.764,27.0386,760.305,7.3999,275.764,2.52387,2.52188,0.0,6.0,74.2574,500.0,0.0
275.836,27.6655,759.763,7.40054,275.836,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.782,27.3521,760.757,7.40307,275.782,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.8,27.979,760.486,7.40433,275.8,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.782,27.8223,759.763,7.40117,275.782,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
275.818,27.5088,760.577,7.39737,275.818,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.836,27.979,760.305,7.39927,275.836,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.746,27.3521,760.577,7.40054,275.746,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
275.782,27.5088,760.305,7.3961,275.764,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.782,27.8223,760.215,7.40117,275.782,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.8,27.5088,760.034,7.40054,275.8,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.872,28.2925,760.938,7.40243,275.872,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.872,27.6655,760.757,7.4075,275.872,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.8,27.3521,760.305,7.40433,275.8,2.52315,2.52188,0.0,6.0,74.2574,500.0,0.0
275.854,27.979,760.667,7.40433,275.854,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.818,27.3521,760.486,7.41256,275.818,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.818,27.3521,760.034,7.40243,275.818,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.6655,760.667,7.40497,275.909,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
275.854,27.1953,760.486,7.39864,275.854,2.52315,2.52188,0.0,6.0,74.2574,500.0,0.0
275.836,28.2925,759.944,7.39864,275.854,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.782,27.979,759.853,7.39484,275.782,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.872,27.3521,760.396,7.40307,275.872,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.854,27.8223,761.119,7.4075,275.854,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.836,27.8223,760.215,7.40054,275.836,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.836,27.6655,760.124,7.39167,275.836,2.52351,2.52152,0.0,6.0,74.2574,500.0,0.0
275.909,27.8223,760.577,7.398,275.909,2.52405,2.52206,0.0,6.0,74.2574,500.0,0.0
275.872,27.1953,761.209,7.40243,275.872,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.872,27.5088,760.848,7.40497,275.872,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.979,760.486,7.4075,275.909,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.728,27.5088,760.486,7.40243,275.728,2.52387,2.52188,0.0,6.0,74.2574,500.0,0.0
275.818,27.6655,760.486,7.398,275.818,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.945,27.3521,760.667,7.3999,275.945,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.979,761.209,7.40054,275.909,2.52387,2.52206,0.0,6.0,74.2574,500.0,0.0
275.854,27.5088,761.029,7.39927,275.854,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.89,27.5088,761.3,7.4018,275.89,2.52333,2.5217,0.0,6.0,74.2574,500.0,0.0
275.782,27.3521,761.209,7.39674,275.782,2.52279,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.6655,760.938,7.39864,275.909,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
275.945,27.979,760.667,7.41066,275.945,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.836,27.1953,760.577,7.39674,275.836,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,28.1357,761.029,7.40876,275.963,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.909,27.1953,761.029,7.3961,275.909,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.872,27.1953,761.119,7.4037,275.909,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
275.854,27.3521,761.481,7.40876,275.854,2.52369,2.52188,5.233e-05,6.0,74.2574,500.0,0.0
275.927,27.6655,761.209,7.4056,275.927,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.818,27.1953,761.119,7.40117,275.818,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.3521,761.029,7.40307,275.909,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.836,27.5088,760.938,7.40876,275.872,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
275.854,27.0386,761.119,7.40876,275.854,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
275.945,27.979,761.481,7.40623,275.945,2.52333,2.52261,0.0,6.0,74.2574,500.0,0.0
275.89,27.5088,761.3,7.39484,275.89,2.52333,2.52242,0.0,6.0,74.2574,500.0,0.0
275.89,27.1953,760.938,7.40686,275.89,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.981,27.5088,760.757,7.40117,275.981,2.52369,2.52152,0.0,6.0,74.2574,500.0,0.0
275.963,27.0386,760.667,7.4075,275.981,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.1953,760.757,7.39737,275.999,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.5088,760.305,7.3999,275.963,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.981,27.5088,760.396,7.40307,275.981,2.52387,2.52242,0.0,6.0,74.2574,500.0,0.0
275.999,27.3521,760.486,7.39864,275.999,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.981,27.8223,760.577,7.4018,275.963,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.945,27.1953,760.938,7.40054,275.945,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
275.999,27.3521,760.486,7.40117,275.999,2.52405,2.52206,0.0,6.0,74.2574,500.0,0.0
275.89,27.5088,760.305,7.40433,275.89,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.909,27.6655,760.124,7.4037,275.909,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.017,27.8223,760.215,7.39737,276.017,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.927,27.1953,759.672,7.40813,275.927,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.3521,759.672,7.4037,275.963,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.945,27.5088,760.305,7.40876,275.945,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,760.757,7.41066,275.981,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.872,27.0386,760.124,7.39674,275.872,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
275.963,27.1953,759.582,7.40307,275.963,2.52333,2.52152,0.0,6.0,74.2574,500.0,0.0
275.981,27.6655,760.305,7.40497,275.981,2.52351,2.52261,0.0,6.0,74.2574,500.0,0.0
275.963,27.8223,760.034,7.40813,275.963,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.1953,760.124,7.3999,275.963,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.963,27.3521,760.305,7.40433,275.963,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,759.763,7.40117,275.981,2.52351,2.52242,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,760.486,7.40117,275.981,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.8223,759.763,7.4037,275.963,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
276.017,27.8223,759.944,7.40686,276.017,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
276.053,28.2925,760.034,7.4075,276.053,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.89,27.6655,760.034,7.41066,275.89,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.5088,759.582,7.40054,276.035,2.52315,2.52242,0.0,6.0,74.2574,500.0,0.0
276.035,27.5088,759.672,7.40243,276.035,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.5088,759.491,7.40054,275.999,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.945,27.6655,759.763,7.40054,275.945,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.945,27.1953,759.582,7.3961,275.945,2.52351,2.52152,0.0,6.0,74.2574,500.0,0.0
276.035,28.2925,759.039,7.39927,276.035,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.963,27.3521,759.491,7.40623,275.963,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.872,27.3521,759.582,7.41256,275.872,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.89,27.6655,759.311,7.40243,275.89,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.6655,759.763,7.40307,275.999,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
275.89,26.7249,759.401,7.4018,275.89,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
275.927,27.1953,759.582,7.3961,275.927,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
276.035,27.6655,759.039,7.4113,276.035,2.52315,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.3521,758.678,7.40433,276.035,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.909,27.1953,759.311,7.4113,275.909,2.52315,2.52242,0.0,6.0,74.2574,500.0,0.0
275.981,27.8223,759.22,7.40307,275.981,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.6655,759.582,7.40117,276.035,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.1953,759.311,7.39421,275.963,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
276.017,27.5088,759.311,7.39927,276.017,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,760.034,7.3961,275.981,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.053,27.3521,759.22,7.40876,276.053,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
275.999,27.1953,758.858,7.40054,275.999,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.945,27.0386,759.039,7.38977,275.945,2.52405,2.52188,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,759.311,7.40243,275.927,2.52297,2.52206,0.0,6.0,74.2574,500.0,0.0
275.981,27.0386,759.039,7.40307,275.981,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,27.6655,758.858,7.398,276.053,2.52351,2.52242,0.0,6.0,74.2574,500.0,0.0
276.089,27.5088,759.22,7.4056,276.089,2.52333,2.52242,0.0,6.0,74.2574,500.0,0.0
276.107,27.0386,758.678,7.4094,276.107,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.981,27.0386,759.22,7.40243,275.963,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
275.89,26.8818,759.039,7.39927,275.89,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
276.035,27.5088,758.587,7.40117,276.035,2.52369,2.52242,0.0,6.0,74.2574,500.0,0.0
276.053,27.1953,759.22,7.40497,276.053,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.979,758.858,7.3961,276.035,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.981,27.5088,758.678,7.39927,275.963,2.52387,2.5217,0.0,6.0,74.2574,500.0,0.0
275.981,27.5088,758.497,7.41003,275.981,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,26.8818,759.039,7.40623,276.035,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.6655,759.401,7.4075,276.035,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.071,27.5088,758.678,7.39927,276.071,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.071,27.1953,759.22,7.40243,276.071,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
275.963,27.1953,758.858,7.4094,275.981,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,26.8818,758.768,7.40876,276.053,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.3521,758.858,7.40433,276.035,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,27.6655,759.311,7.40307,276.053,2.52387,2.52206,0.0,6.0,74.2574,500.0,0.0
276.017,26.8818,759.13,7.40686,276.017,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.1953,759.311,7.40623,275.999,2.52369,2.5217,0.0,6.0,74.2574,500.0,0.0
276.107,27.3521,759.582,7.40686,276.107,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.0386,758.949,7.4056,276.035,2.52387,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.5088,759.672,7.41003,276.035,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.6655,759.672,7.41319,276.035,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.401,7.40307,276.035,2.52387,2.5217,0.0,6.0,74.2574,500.0,0.0
276.017,27.5088,759.582,7.41889,276.017,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.6655,759.944,7.40497,276.035,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.071,27.8223,760.034,7.40433,276.071,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.981,27.3521,759.944,7.4075,275.981,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
276.071,27.6655,760.034,7.4094,276.071,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.053,27.3521,759.582,7.3999,276.053,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
276.107,27.5088,760.667,7.40117,276.107,2.52405,2.52152,0.0,6.0,74.2574,500.0,0.0
275.999,27.5088,760.396,7.4094,275.999,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
276.107,27.3521,760.667,7.41446,276.107,2.52369,2.52242,0.0,6.0,74.2574,500.0,0.0
276.017,27.3521,760.486,7.39927,276.017,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.107,27.1953,760.486,7.41193,276.107,2.52351,2.5217,0.0,6.0,74.2574,500.0,0.0
276.107,27.3521,760.034,7.41256,276.144,2.52333,2.52152,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.672,7.41193,276.035,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
275.999,27.0386,760.305,7.40876,275.999,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.162,27.0386,759.853,7.4037,276.162,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.6655,759.491,7.398,276.089,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
276.053,26.8818,759.853,7.40497,276.053,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.053,27.1953,760.305,7.40117,276.053,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.107,27.5088,759.672,7.40876,276.107,2.52387,2.52242,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,760.034,7.41193,276.089,2.52333,2.52242,0.0,6.0,74.2574,500.0,0.0
276.107,27.0386,759.401,7.4018,276.107,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.107,27.0386,759.582,7.39864,276.107,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.311,7.40054,276.053,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,759.491,7.39864,276.089,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,26.8818,760.215,7.40497,276.053,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.071,27.1953,759.311,7.4056,276.071,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,27.0386,759.672,7.40243,276.053,2.52333,2.52242,0.0,6.0,74.2574,500.0,0.0
276.126,27.0386,759.401,7.40433,276.126,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.107,27.1953,759.944,7.40876,276.107,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,27.5088,759.853,7.398,276.053,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.126,27.6655,759.763,7.41193,276.126,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.3521,759.311,7.3999,276.035,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.0386,759.311,7.40433,276.089,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,758.858,7.40876,276.089,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.3521,759.491,7.40243,276.035,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.107,27.1953,759.672,7.40497,276.107,2.52351,2.52224,5.233e-05,6.0,74.2574,500.0,0.0
276.107,27.1953,759.401,7.40497,276.107,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
276.089,27.0386,759.22,7.3999,276.089,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.162,27.0386,759.13,7.39864,276.162,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
276.126,27.0386,759.944,7.40876,276.126,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.126,27.5088,759.311,7.4018,276.126,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.18,27.0386,759.13,7.39927,276.18,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.126,27.1953,759.311,7.4056,276.126,2.52333,2.5217,0.0,6.0,74.2574,500.0,0.0
276.107,27.5088,759.401,7.4037,276.107,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.089,27.5088,759.853,7.40307,276.053,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.144,27.1953,759.401,7.40243,276.144,2.52315,2.52224,0.0,6.0,74.2574,500.0,0.0
275.999,27.3521,759.401,7.40243,275.999,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,26.8818,759.401,7.42016,275.963,2.52333,2.52242,0.0,6.0,74.2574,500.0,0.0
276.053,27.0386,759.491,7.4018,276.053,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
275.981,27.3521,759.401,7.40433,275.963,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.089,27.3521,759.853,7.40433,276.089,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.017,26.8818,759.763,7.39927,276.017,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
275.945,27.1953,759.311,7.4056,275.945,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.053,27.6655,759.039,7.40433,276.053,2.52387,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.979,759.582,7.40054,276.089,2.52333,2.52206,0.0,6.0,74.2574,500.0,0.0
276.107,27.1953,759.401,7.41003,276.107,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
275.999,27.3521,759.22,7.3999,275.999,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.979,759.853,7.41319,276.035,2.52387,2.52188,0.0,6.0,74.2574,500.0,0.0
276.017,27.0386,759.401,7.4037,276.017,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.071,27.1953,759.491,7.40433,276.071,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
276.017,27.6655,759.039,7.4037,276.017,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.3521,758.858,7.4018,276.035,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.017,27.0386,759.311,7.4037,276.017,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
275.981,27.1953,759.039,7.40623,275.981,2.52387,2.52206,0.0,6.0,74.2574,500.0,0.0
276.017,27.979,758.678,7.40054,276.017,2.52333,2.5217,0.0,6.0,74.2574,500.0,0.0
276.071,27.1953,758.678,7.40054,276.071,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.039,7.4094,276.035,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,759.311,7.40433,276.089,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
275.963,27.3521,759.13,7.40876,275.963,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
276.126,27.1953,759.582,7.398,276.126,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.017,27.0386,759.13,7.40813,276.017,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.089,27.0386,759.311,7.4018,276.089,2.52387,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.5088,759.22,7.40623,276.107,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,759.944,7.40876,276.089,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.763,7.40686,276.035,2.52351,2.52242,0.0,6.0,74.2574,500.0,0.0
276.126,27.5088,759.13,7.40054,276.126,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.107,27.0386,758.497,7.39927,276.107,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.071,27.3521,759.491,7.40686,276.089,2.52315,2.52188,0.0,6.0,74.2574,500.0,0.0
276.035,27.1953,759.22,7.39674,276.035,2.52315,2.52206,0.0,6.0,74.2574,500.0,0.0
276.107,27.3521,759.22,7.40623,276.107,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.126,27.1953,759.763,7.39927,276.126,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.3521,759.401,7.41193,276.089,2.52351,2.52188,0.0,6.0,74.2574,500.0,0.0
276.144,26.8818,759.853,7.4056,276.126,2.52369,2.52152,0.0,6.0,74.2574,500.0,0.0
276.089,27.1953,759.491,7.40307,276.089,2.52297,2.52224,0.0,6.0,74.2574,500.0,0.0
276.053,27.5088,758.497,7.4018,276.053,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.144,27.1953,758.858,7.4037,276.144,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.071,27.0386,759.22,7.40054,276.071,2.52351,2.52242,0.0,6.0,74.2574,500.0,0.0
276.126,27.1953,758.949,7.40054,276.126,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.162,26.7249,759.13,7.40813,276.198,2.52315,2.52242,0.0,6.0,74.2574,500.0,0.0
276.126,27.5088,759.039,7.4056,276.126,2.52333,2.52188,0.0,6.0,74.2574,500.0,0.0
276.198,26.8818,758.768,7.40497,276.198,2.52351,2.52242,0.0,6.0,74.2574,500.0,0.0
276.053,26.8818,758.858,7.41383,276.053,2.52387,2.5217,0.0,6.0,74.2574,500.0,0.0
276.071,26.5681,759.22,7.4075,276.071,2.52369,2.52188,0.0,6.0,74.2574,500.0,0.0
276.144,27.6655,759.311,7.41003,276.144,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.035,27.0386,759.401,7.40243,276.035,2.52333,2.52224,0.0,6.0,74.2574,500.0,0.0
276.198,27.6655,759.401,7.40054,276.198,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.126,27.1953,759.763,7.4056,276.126,2.52369,2.52224,0.0,6.0,74.2574,500.0,0.0
276.198,27.3521,759.13,7.40686,276.198,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.107,27.1953,759.672,7.39927,276.107,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.234,27.1953,759.401,7.40623,276.234,2.52387,2.52224,0.0,6.0,74.2574,500.0,0.0
276.162,27.5088,759.13,7.4075,276.162,2.52297,2.52188,0.0,6.0,74.2574,500.0,0.0
276.089,27.3521,759.311,7.39927,276.089,2.52369,2.52206,0.0,6.0,74.2574,500.0,0.0
276.162,27.5088,759.491,7.40117,276.162,2.52351,2.52224,0.0,6.0,74.2574,500.0,0.0
276.234,27.5088,759.582,7.40623,276.234,2.52351,2.52206,0.0,6.0,74.2574,500.0,0.0
276.216,27.0386,759.853,7.4037,276.216,2.52387,2.5217,0.0,6.0,74.2574,500.0,0.0
276.144,27.0386,759.944,7.41636,276.144,2.52387,2.52206,0.0,6.0,74.2574,500.0,0.0
